SCIP version 10.0.1 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 8.0.1] [GitHash: 76a50c97d6]
Copyright (c) 2002-2026 Zuse Institute Berlin (ZIB)

External libraries: 
  SoPlex 8.0.1         Linear programming solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: c69290aa]
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (github.com/coin-or/CppAD)
  ZLIB 1.3.1           General purpose compression library by J. Gailly and M. Adler (zlib.net)
  MPFR 4.2.2           GNU Multiple Precision Floating-Point Reliable Library (mpfr.org)
  Boost 1.89.0         Boost C++ Libraries (boost.org)
  TinyCThread 1.2      small portable implementation of the C11 threads API (tinycthread.github.io)
  GMP 6.3.0            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)
  ZIMPL 3.7.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)
  AMPL/MP 4.0.4        AMPL .nl file reader library (github.com/ampl/mp)
  PaPILO 3.0.0         parallel presolve for integer and linear optimization (github.com/scipopt/papilo) (built with TBB) [GitHash: 4cbdc327]
  Nauty 2.8.8          Computing Graph Automorphism Groups by Brendan D. McKay (users.cecs.anu.edu.au/~bdm/nauty)
  sassy 2.0            Symmetry preprocessor by Markus Anders (github.com/markusa4/sassy)
  Ipopt 3.14.19        Interior Point Optimizer developed by A. Waechter et.al. (github.com/coin-or/Ipopt)

user parameter file <scip.set> not found - using default parameters


read problem <N20_R9_K3_2_27_split_2_wo_lem_str4_v8.lp>
============

original problem has 1441 variables (1420 bin, 21 int, 0 cont) and 5100 constraints

presolving:
(round 1, fast)       155 del vars, 722 del conss, 0 add conss, 178 chg bounds, 90 chg sides, 180 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 2, fast)       155 del vars, 732 del conss, 0 add conss, 185 chg bounds, 174 chg sides, 349 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 3, fast)       155 del vars, 732 del conss, 0 add conss, 191 chg bounds, 203 chg sides, 411 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 4, fast)       155 del vars, 732 del conss, 0 add conss, 197 chg bounds, 232 chg sides, 462 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 5, fast)       155 del vars, 732 del conss, 0 add conss, 203 chg bounds, 260 chg sides, 510 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 6, fast)       155 del vars, 732 del conss, 0 add conss, 209 chg bounds, 288 chg sides, 559 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 7, fast)       155 del vars, 732 del conss, 0 add conss, 213 chg bounds, 313 chg sides, 612 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 8, fast)       155 del vars, 732 del conss, 0 add conss, 215 chg bounds, 329 chg sides, 648 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
(round 9, fast)       155 del vars, 732 del conss, 0 add conss, 215 chg bounds, 336 chg sides, 665 chg coeffs, 0 upgd conss, 0 impls, 2979 clqs, 0 implints
   (0.0s) running MILP presolver
   (0.0s) MILP presolver (2 rounds): 36 aggregations, 0 fixings, 0 bound changes
(round 10, medium)     191 del vars, 732 del conss, 0 add conss, 215 chg bounds, 336 chg sides, 665 chg coeffs, 0 upgd conss, 0 impls, 2907 clqs, 0 implints
(round 11, fast)       191 del vars, 804 del conss, 0 add conss, 215 chg bounds, 336 chg sides, 665 chg coeffs, 0 upgd conss, 0 impls, 2907 clqs, 0 implints
(round 12, exhaustive) 191 del vars, 814 del conss, 0 add conss, 215 chg bounds, 345 chg sides, 665 chg coeffs, 0 upgd conss, 0 impls, 2907 clqs, 0 implints
(round 13, exhaustive) 191 del vars, 814 del conss, 0 add conss, 215 chg bounds, 345 chg sides, 665 chg coeffs, 4064 upgd conss, 0 impls, 2907 clqs, 0 implints
(round 14, exhaustive) 191 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 665 chg coeffs, 4064 upgd conss, 0 impls, 2907 clqs, 0 implints
(round 15, exhaustive) 191 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4064 upgd conss, 0 impls, 2907 clqs, 0 implints
(round 16, exhaustive) 216 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4064 upgd conss, 1322 impls, 3627 clqs, 0 implints
(round 17, fast)       216 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4089 upgd conss, 1322 impls, 3627 clqs, 0 implints
(round 18, exhaustive) 241 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4089 upgd conss, 1322 impls, 3552 clqs, 0 implints
(round 19, fast)       241 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4114 upgd conss, 1322 impls, 3552 clqs, 0 implints
(round 20, exhaustive) 266 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4114 upgd conss, 1322 impls, 3477 clqs, 0 implints
(round 21, fast)       266 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4139 upgd conss, 1322 impls, 3477 clqs, 0 implints
   (0.0s) probing: 1000/1230 (81.3%) - 79 fixings, 0 aggregations, 2117 implications, 0 bound changes
   (0.0s) probing: 1092/1230 (88.8%) - 84 fixings, 0 aggregations, 2117 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
(round 22, exhaustive) 275 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4139 upgd conss, 1322 impls, 3450 clqs, 0 implints
(round 23, fast)       275 del vars, 4690 del conss, 969 add conss, 215 chg bounds, 345 chg sides, 836 chg coeffs, 4148 upgd conss, 1322 impls, 3450 clqs, 0 implints
   (0.0s) probing: 1097/1230 (89.2%) - 84 fixings, 0 aggregations, 2117 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present (symcode time: 0.00)
presolving (24 rounds: 24 fast, 10 medium, 9 exhaustive):
 275 deleted vars, 4690 deleted constraints, 969 added constraints, 215 tightened bounds, 0 added holes, 345 changed sides, 836 changed coefficients
 1322 implications, 3450 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 1166 variables (1146 bin, 20 int, 0 cont) and 1379 constraints
     17 constraints of type <varbound>
    171 constraints of type <knapsack>
    885 constraints of type <and>
    222 constraints of type <linear>
     84 constraints of type <logicor>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.0s|     1 |     0 |  3144 |     - |    28M |   0 |1166 |1429 |2264 |   0 |  0 |  49 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  2.0s|     1 |     0 | 13163 |     - |    46M |   0 |1166 |1429 |2340 |  76 |  1 |  49 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  2.0s|     1 |     0 | 13931 |     - |    60M |   0 |1166 |1429 |2410 | 146 |  2 |  49 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  2.0s|     1 |     0 | 15050 |     - |    75M |   0 |1166 |1429 |2486 | 222 |  3 |  49 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  2.0s|     1 |     0 | 15783 |     - |    87M |   0 |1166 |1431 |2547 | 283 |  4 |  51 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  3.0s|     1 |     0 | 16886 |     - |    99M |   0 |1166 |1431 |2607 | 343 |  5 |  51 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  3.0s|     1 |     0 | 17152 |     - |   114M |   0 |1166 |1435 |2660 | 396 |  6 |  55 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  3.0s|     1 |     0 | 17275 |     - |   125M |   0 |1166 |1437 |2684 | 420 |  7 |  57 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  3.0s|     1 |     0 | 17342 |     - |   134M |   0 |1166 |1437 |2706 | 442 |  8 |  57 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  3.0s|     1 |     0 | 17433 |     - |   145M |   0 |1166 |1437 |2722 | 458 |  9 |  57 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  3.0s|     1 |     0 | 17484 |     - |   154M |   0 |1166 |1437 |2733 | 469 | 10 |  57 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  3.0s|     1 |     0 | 17529 |     - |   154M |   0 |1166 |1437 |2738 | 474 | 11 |  57 |   0 | 0.000000e+00 |      --      |    Inf | unknown
  4.0s|     1 |     2 | 22610 |     - |   154M |   0 |1166 |1439 |2738 | 474 | 11 |  59 |  14 | 0.000000e+00 |      --      |    Inf | unknown
 12.0s|   100 |    77 |106983 | 906.2 |   164M |  24 |1166 |1550 |2811 |2140 |  2 | 170 |  14 | 0.000000e+00 |      --      |    Inf | unknown
 22.0s|   200 |   121 |181054 | 823.1 |   174M |  25 |1166 |1617 |2997 |3612 |  0 | 237 |  14 | 0.000000e+00 |      --      |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 27.0s|   300 |   139 |236507 | 733.3 |   175M |  29 |1166 |1680 |2975 |4230 |  2 | 300 |  14 | 0.000000e+00 |      --      |    Inf | unknown
 33.0s|   400 |   160 |303101 | 716.4 |   188M |  29 |1166 |1752 |3095 |5050 |  2 | 373 |  14 | 0.000000e+00 |      --      |    Inf |   0.61%
 39.0s|   500 |   180 |371105 | 709.1 |   179M |  29 |1166 |1839 |3000 |5708 |  0 | 461 |  14 | 0.000000e+00 |      --      |    Inf |   0.61%
 45.0s|   600 |   213 |439284 | 704.5 |   179M |  29 |1166 |1883 |3122 |6680 |  2 | 510 |  14 | 0.000000e+00 |      --      |    Inf |   0.62%
 50.0s|   700 |   241 |505465 | 698.4 |   180M |  29 |1166 |1976 |3278 |7583 |  1 | 607 |  14 | 0.000000e+00 |      --      |    Inf |   0.62%
 56.0s|   800 |   265 |570299 | 692.2 |   173M |  29 |1166 |2061 |3142 |8415 |  2 | 699 |  14 | 0.000000e+00 |      --      |    Inf |   0.63%
 61.0s|   900 |   299 |625533 | 676.6 |   173M |  29 |1166 |2104 |3015 |9281 |  2 | 753 |  14 | 0.000000e+00 |      --      |    Inf |   0.64%
 65.0s|  1000 |   331 |672099 | 655.5 |   175M |  31 |1166 |2159 |3050 |  10k|  0 | 810 |  14 | 0.000000e+00 |      --      |    Inf |   0.64%
 69.0s|  1100 |   340 |709302 | 629.7 |   175M |  35 |1166 |2187 |3435 |  10k|  0 | 840 |  14 | 0.000000e+00 |      --      |    Inf |   0.64%
 72.0s|  1200 |   344 |750345 | 611.4 |   175M |  36 |1166 |2213 |3442 |  10k|  0 | 869 |  14 | 0.000000e+00 |      --      |    Inf |   0.64%
 76.0s|  1300 |   341 |790872 | 595.5 |   176M |  42 |1166 |2236 |3474 |  10k|  0 | 893 |  14 | 0.000000e+00 |      --      |    Inf |   0.64%
 80.0s|  1400 |   347 |836248 | 585.4 |   176M |  42 |1166 |2275 |3495 |  11k|  0 | 935 |  14 | 0.000000e+00 |      --      |    Inf |   0.64%
 84.0s|  1500 |   351 |880490 | 575.9 |   176M |  42 |1166 |2306 |3096 |  11k|  0 | 975 |  14 | 0.000000e+00 |      --      |    Inf |   0.64%
 88.0s|  1600 |   367 |934786 | 573.8 |   177M |  42 |1166 |2354 |3120 |  12k|  0 |1031 |  14 | 0.000000e+00 |      --      |    Inf |   0.65%
 92.0s|  1700 |   378 |976904 | 564.8 |   177M |  42 |1166 |2384 |3069 |  12k|  2 |1064 |  14 | 0.000000e+00 |      --      |    Inf |   0.65%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 95.0s|  1800 |   378 |  1015k| 554.8 |   177M |  42 |1166 |2414 |3152 |  12k|  2 |1105 |  14 | 0.000000e+00 |      --      |    Inf |   0.65%
 99.0s|  1900 |   374 |  1066k| 552.7 |   177M |  42 |1166 |2461 |3083 |  12k|  0 |1156 |  14 | 0.000000e+00 |      --      |    Inf |   0.65%
  103s|  2000 |   380 |  1113k| 548.5 |   178M |  42 |1166 |2498 |3583 |  13k|  1 |1198 |  14 | 0.000000e+00 |      --      |    Inf |   0.66%
  107s|  2100 |   407 |  1158k| 543.5 |   178M |  42 |1166 |2536 |3080 |  13k|  0 |1239 |  14 | 0.000000e+00 |      --      |    Inf |   0.66%
  111s|  2200 |   411 |  1204k| 540.0 |   178M |  42 |1166 |2585 |3594 |  13k|  0 |1293 |  14 | 0.000000e+00 |      --      |    Inf |   0.66%
  115s|  2300 |   417 |  1249k| 536.2 |   178M |  42 |1166 |2622 |3604 |  13k|  1 |1335 |  14 | 0.000000e+00 |      --      |    Inf |   0.66%
  119s|  2400 |   437 |  1300k| 534.9 |   178M |  42 |1166 |2685 |2992 |  14k|  2 |1412 |  14 | 0.000000e+00 |      --      |    Inf |   0.67%
  122s|  2500 |   445 |  1342k| 530.4 |   178M |  42 |1166 |2729 |3361 |  14k|  2 |1467 |  14 | 0.000000e+00 |      --      |    Inf |   0.67%
  126s|  2600 |   453 |  1388k| 527.6 |   178M |  42 |1166 |2752 |3469 |  14k|  1 |1501 |  14 | 0.000000e+00 |      --      |    Inf |   0.67%
  130s|  2700 |   465 |  1438k| 526.5 |   179M |  42 |1166 |2786 |3221 |  15k|  2 |1558 |  14 | 0.000000e+00 |      --      |    Inf |   0.67%
